Date,ROWL.JLR1_LEVEL.F_CV,ROWL.JLR2_LEVEL.F_CV,ROWL.LHHW_LM_LEVEL.F_CV,ROWL.LHHW_LY_LEVEL.F_CV,ROWL.LHHW_R9_LEVEL.F_CV,ROWL.NOGALESLS_LEVEL.F_CV,ROWL.RS01_LEVEL.F_CV,ROWL.RS02_LEVEL.F_CV,ROWL.RS03_LEVEL.F_CV,ROWL.RS04_LEVEL.F_CV,ROWL.RS05_LEVEL.F_CV,ROWL.RS06_LEVEL.F_CV,ROWL.RS07_LEVEL.F_CV,ROWL.RS08_LEVEL.F_CV,ROWL.RS10_LEVEL.F_CV,ROWL.RS11_LEVEL.F_CV,ROWL.RS12_LEVEL.F_CV,ROWL.RS13_LEVEL.F_CV,ROWL.RS14_LEVEL.F_CV,ROWL.RS15_LEVEL.F_CV,ROWL.RS16_LEVEL.F_CV,ROWL.RS2A_TANK_LEVEL.F_CV,ROWL.RS9_LEVEL.F_CV,ROWL.WELL1_LEVEL.F_CV,ROWL.WELL1WW_LEVEL.F_CV
2/2/22,14.95400047,14.95400047,0,0,0,4.574687481,25.3694706,20.12199974,3.960021257,20.07799911,25.36730385,22.05599976,18.36209679,18.58426857,18.32600021,24.01600075,24.33386803,18.26688004,18.24246597,22.72251511,19.74600029,23.83062553,-0.492000014,142.9749908,6.644108295
2/2/22 0:05,14.98799992,14.98600006,0,0,0,4.582812309,25.3694706,20.13400078,3.957579851,20.07799911,25.36513901,22.02599907,18.35233116,18.57694435,18.31599998,24.01799965,24.3241024,18.26688004,18.22781754,22.70298386,19.75799942,23.78999901,-0.492000014,142.9625092,6.644108295
2/2/22 0:10,15.01599979,15.01599979,0,0,0,4.595312595,25.37163353,20.14800072,3.960021257,20.07999992,25.37380028,22.01000023,18.34256554,18.57206154,18.30999947,24.02000046,24.31189346,18.25955582,18.2156105,22.68833542,19.76399994,23.75749969,-0.492000014,142.9875031,6.644108295
2/2/22 0:15,15.04800034,15.04599953,0,0,0,4.606249809,25.3694706,20.16200066,3.957579851,20.08799934,25.36297417,21.97999954,18.3279171,18.56229401,18.29800034,24.01799965,24.29968643,18.2522316,18.19852066,22.67612648,19.78000069,23.71687508,-0.492000014,142.9875031,6.644108295
2/2/22 0:20,15.07199955,15.07400036,0,0,0,4.604062557,25.36730385,20.1779995,3.962462902,20.09600067,25.36297417,21.94199944,18.31815147,18.55741119,18.29199982,24.01600075,24.28503799,18.24734879,18.19363785,22.66147804,19.7859993,23.68437386,-0.492000014,142.9875031,6.644108295
2/2/22 0:25,15.10200024,15.10200024,0,0,0,4.577187538,25.37163353,20.19400024,3.960021257,20.09799957,25.36513901,21.92000008,18.30594254,18.55496979,18.28199959,24.01600075,24.27283096,18.24734879,18.18631172,22.64194679,19.79199982,23.64375114,-0.492000014,142.9875031,6.644108295
2/2/22 0:30,15.13199997,15.13199997,0,0,0,4.608437538,25.37163353,20.20999908,3.960021257,20.1060009,25.36513901,21.8939991,18.2912941,18.54520416,18.27799988,24.01199913,24.26550674,18.24490738,18.18142891,22.62241554,19.81200027,23.60312462,-0.492000014,142.9875031,6.644108295
2/2/22 0:35,15.15799999,15.15999985,0,0,0,4.5859375,25.37596321,20.22599983,3.957579851,20.11599922,25.37163353,21.88400078,18.28152847,18.54032135,18.27400017,24.01399994,24.24597549,18.24734879,18.16922188,22.6053257,19.8239994,23.57062531,-0.492000014,142.9875031,6.644108295
2/2/22 0:40,15.18799973,15.18999958,0,0,0,4.599999905,25.37596321,20.24399948,3.955138445,20.12400055,25.37163353,21.87000084,18.26932144,18.53787994,18.27000046,24.01799965,24.23620987,18.25711441,18.16922188,22.59067726,19.83799934,23.52999878,-0.492000014,142.9875031,6.644108295
2/2/22 0:45,15.21800041,15.21800041,0,0,0,4.588749886,25.38029289,20.26000023,3.960021257,20.13199997,25.37812996,21.83200073,18.26443863,18.53055573,18.26600075,24.02400017,24.22400284,18.26199722,18.17166328,22.57358742,19.85199928,23.48937607,-0.492000014,142.9875031,6.644108295
2/2/22 0:50,15.24400043,15.24800014,0,0,0,4.575937271,25.38245964,20.28000069,3.960021257,20.1420002,25.38245964,21.83200073,18.25955582,18.52323151,18.26600075,24.02799988,24.21179581,18.26199722,18.16433907,22.55405426,19.8579998,23.45687485,-0.492000014,142.9875031,6.644108295
